idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,num_ingredients,instruction_length,num_measurements,preparation_complexity,ingredient_complexity,instruction_complexity,tool_complexity,glass_type_complexity
13621,Tequila Sunrise,Cocktail,Alcoholic,Highball glass,"Pour the tequila and orange juice into glass over ice. Add the grenadine, which will sink to the bottom. Stir gently to create the sunrise effect. Garnish and serve.",Tequila,Orange juice,Grenadine,,,,,,,,,,,,,2 measures ,,,,,,,,,,,,,,,3,29,1,1,2,2,1,1
178330,The Philosopher,Cocktail,Alcoholic,Margarita glass,"Add all the spirits in a shaker (best to use Hendricks gin) as well as the orange bitters and lemon juice. Strain into a Margarita glass, top with Prosecco.",Gin,Melon Liqueur,Orange Bitters,Lemon Juice,Prosecco,,,,,,,,,,,1 shot,1 shot,1 dash,1 dash,Top,,,,,,,,,,,5,29,5,2,3,2,2,1
12420,Tuxedo Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest.,Dry Vermouth,Gin,Maraschino liqueur,Anis,Orange bitters,Cherry,,,,,,,,,,1 1/2 oz ,1 1/2 oz ,1/4 tsp ,1/4 tsp ,2 dashes ,1 ,,,,,,,,,,6,21,6,2,4,3,2,1
14602,Tequila Surprise,Shot,Alcoholic,Shot glass,Fill shot glass with Tequila. Add drops of Tobasco sauce.,Tequila,Tabasco sauce,,,,,,,,,,,,,,full glass ,About 8 drops ,,,,,,,,,,,,,,2,10,2,0,1,1,0,1
12784,Thai Iced Coffee,Coffee / Tea,Non alcoholic,Highball glass,"Prepare a pot of coffee at a good European strength. In the ground coffee, add 2 or 3 freshly ground cardamom pods. Sweeten while hot, then cool quickly. Serve in highball glass over ice, with cream. To get the layered effect, place a spoon atop the coffee and pour the milk carefully into the spoon so that it floats on the top of the coffee.",Coffee,Sugar,Cream,Cardamom,,,,,,,,,,,,black,," pods
",,,,,,,,,,,,,4,65,2,1,2,2,1,1
17826,The Jimmy Conway,Cocktail,Alcoholic,Whiskey sour glass,"Fill glass with ice
Pour in The Irishman and Disaronno
Fill to the top with Cranberry Juice
Garnish with a slice of lemon…Enjoy!",Irish Whiskey,Amaretto,Cranberry Juice,,,,,,,,,,,,,50 ml,50 ml,4 oz,,,,,,,,,,,,,3,23,3,0,2,1,0,1
15178,Texas Rattlesnake,Shot,Alcoholic,Highball glass,"Mix all ingredients and Shake well. Sweet at first, with a BITE at the end...",Yukon Jack,Cherry brandy,Southern Comfort,Sweet and sour,,,,,,,,,,,,1 part ,1/2 part ,1 part ,1 splash ,,,,,,,,,,,,4,15,4,1,4,2,1,1
17218,Vesper,Cocktail,Alcoholic,Cocktail glass,"Shake over ice until well chilled, then strain into a deep goblet and garnish with a thin slice of lemon peel.",Gin,Vodka,Lillet Blanc,,,,,,,,,,,,,6 cl,1.5 cl,0.75 cl,,,,,,,,,,,,,3,21,3,2,3,2,2,1
12450,Victor,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Gin,Sweet Vermouth,Brandy,,,,,,,,,,,,,1 1/2 oz ,1/2 oz ,1/2 oz ,,,,,,,,,,,,,3,12,3,2,3,2,2,1
17217,Vampiro,Ordinary Drink,Alcoholic,Old-Fashioned glass,"Vampiros may be made in a tall glass or an old fashioned glass. Bartenders may first ""rim"" the glass with Kosher Salt, which is done by placing a layer of Kosher Salt on a chopping board, moistening the glass' rim with lime juice or water, and then placing the upside down glass rim onto the Kosher Salt, so that the salt sticks to the moistened rim. The second step is to fill half the glass with ice and add one or two shooter glasses full of high quality Tequila. The next stage is to add the flavouring elements. This is done by squeezing a fresh lime into the glass, adding a few grains of salt, adding citrus-flavoured soda pop, until the glass is 4/5 full, and then adding spicy Viuda de Sanchez (or orange juice, lime juice and pico de gallo). The final step is to stir the ingredients so that the flavours are properly blended.",Tequila,Tomato Juice,Orange Juice,Lime Juice,Sugar Syrup,Salt,,,,,,,,,,6 cl,3 cl,3 cl,1.5 cl,1 dash,1 pinch,,,,,,,,,,6,156,6,3,4,5,2,2
12444,Vesuvio,Ordinary Drink,Alcoholic,Old-fashioned glass,"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve.",Light rum,Sweet Vermouth,Lemon,Powdered sugar,Egg white,,,,,,,,,,,1 oz ,1/2 oz ,Juice of 1/2 ,1 tsp ,1 ,,,,,,,,,,,5,15,5,2,6,3,4,2
12446,Veteran,Ordinary Drink,Alcoholic,Old-fashioned glass,Pour the rum and cherry brandy into an old-fashioned glass almost filled with ice cubes. Stir well.,Dark rum,Cherry brandy,,,,,,,,,,,,,,2 oz ,1/2 oz ,,,,,,,,,,,,,,2,17,2,1,2,1,1,1
12436,Van Vleet,Ordinary Drink,Alcoholic,Old-fashioned glass,"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve.",Light rum,Maple syrup,Lemon juice,,,,,,,,,,,,,3 oz ,1 oz ,1 oz ,,,,,,,,,,,,,3,15,3,2,2,2,1,1
16967,Vodka Fizz,Other / Unknown,Alcoholic,White wine glass,"Blend all ingredients, save nutmeg. Pour into large white wine glass and sprinkle nutmeg on top.",Vodka,Half-and-half,Limeade,Ice,Nutmeg,,,,,,,,,,,2 oz ,2 oz ,2 oz ,,,,,,,,,,,,,5,16,3,1,1,1,1,1
178363,Vodka Lemon,Cocktail,Alcoholic,Highball glass,"The vodka lemon is prepared directly in a highball glass or in a large tumbler: put 6-7 ice cubes in the glass, pour the vodka, lemonade and mix with a bar spoon. Finally decorate with a slice of lemon and, if you prefer, add a few mint leaves. Your vodka lemon is ready to be served.",Vodka,Lemon Juice,Lemon Peel,Ice,,,,,,,,,,,,5 cl,7 cl,1 Slice,cubes,,,,,,,,,,,,4,56,4,0,2,1,1,1
178362,Vodka Slime,Cocktail,Alcoholic,Highball glass,"Fill glass with ice. Add vodka, 7-up then finish with the lime juice.",Sprite,Lime Juice,Vodka,,,,,,,,,,,,,1 cup,1/2 shot,1 1/2 shot,,,,,,,,,,,,,3,13,3,0,1,1,0,1
178364,Vodka Tonic,Cocktail,Alcoholic,Highball glass,"Wash and cut 1 wedge and 1 slice of lime or lemon.
Fill a tumbler with fresh ice.
Pour the desired dose of vodka and top up with the tonic.
Squeeze the lime wedge into the glass and decorate with the slice.
That's all, very simple: it's just the recipe for happiness!",Vodka,Tonic Water,Lemon Peel,,,,,,,,,,,,,4 cl,10 cl,1 Slice,,,,,,,,,,,,,3,52,3,0,1,1,1,0
14167,Vodka Martini,Ordinary Drink,Alcoholic,Cocktail glass,"Shake the vodka and vermouth together with a number of ice cubes, strain into a cocktail glass, add the olive and serve.",Vodka,Dry Vermouth,Olive,,,,,,,,,,,,,1 1/2 oz ,3/4 oz ,1 ,,,,,,,,,,,,,3,22,3,2,2,3,2,1
15403,Vodka Russian,Ordinary Drink,Alcoholic,Collins Glass,Mix it as a ordinary drink .,Vodka,Schweppes Russchian,,,,,,,,,,,,,,2 oz ,,,,,,,,,,,,,,,2,7,1,0,1,1,1,1
12442,Vermouth Cassis,Ordinary Drink,Alcoholic,Highball glass,"Stir vermouth and creme de cassis in a highball glass with ice cubes. Fill with carbonated water, stir again, and serve.",Dry Vermouth,Creme de Cassis,Carbonated water,,,,,,,,,,,,,1 1/2 oz ,3/4 oz ,,,,,,,,,,,,,,3,21,2,1,2,1,1,1
12452,Victory Collins,Ordinary Drink,Alcoholic,Collins glass,Shake all ingredients (except orange slice) with ice and strain into a collins glass over ice cubes. Add the slice of orange and serve.,Vodka,Lemon juice,Grape juice,Powdered sugar,Orange,,,,,,,,,,,1 1/2 oz ,3 oz ,3 oz unsweetened ,1 tsp ,1 slice ,,,,,,,,,,,5,24,5,2,2,2,1,1
12460,Vodka And Tonic,Ordinary Drink,Alcoholic,Highball glass,"Pour vodka into a highball glass over ice cubes. Fill with tonic water, stir, and serve.",Vodka,Tonic water,,,,,,,,,,,,,,2 oz ,,,,,,,,,,,,,,,2,16,1,1,1,1,1,1
12434,Valencia Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Apricot brandy,Orange juice,Orange bitters,,,,,,,,,,,,,1 1/2 oz ,1 tblsp ,2 dashes ,,,,,,,,,,,,,3,12,3,2,3,2,1,1
12518,Whisky Mac,Ordinary Drink,Alcoholic,Collins Glass,Pour both of the ingredients into a wine goblet with no ice.,Scotch,Wine,,,,,,,,,,,,,,1 1/2 oz ,1 oz Green Ginger ,,,,,,,,,,,,,,2,12,2,0,1,1,0,1
17194,White Lady,Ordinary Drink,Alcoholic,Cocktail glass,Add all ingredients into cocktail shaker filled with ice. Shake well and strain into large cocktail glass.,Gin,Triple Sec,Lemon Juice,,,,,,,,,,,,,4cl,3cl,2cl,,,,,,,,,,,,,3,17,3,2,3,2,2,1
13058,Wine Punch,Punch / Party Drink,Alcoholic,Collins Glass,Combine all of the ingredients and pour over a block of ice.,Red wine,Lemon,Orange juice,Orange,Pineapple juice,,,,,,,,,,,1 bottle ,2 ,1 cup ,3 ,1 cup ,,,,,,,,,,,5,12,5,0,2,1,1,1
13056,Wine Cooler,Punch / Party Drink,Optional alcohol,Collins Glass,Mix wine and soft drink. Pour into glass. Add ice.,Red wine,Lemon-lime soda,Ice,,,,,,,,,,,,,2 oz white or ,5 oz ,cubes,,,,,,,,,,,,,3,10,3,0,1,1,1,1
178347,Winter Rita,Beer,Alcoholic,Highball Glass,"Salt rim. Combine all ingredients, shake with ice, and strain over fresh ice.⠀",Tequila,Campari,Lime Juice,Orange Juice,Rosemary Syrup,Salt,,,,,,,,,,1 2/3 oz,1/4 oz,3/4 oz,1/2 oz,1/2 oz,Dash,,,,,,,,,,6,13,6,2,5,3,2,2
11004,Whiskey Sour,Ordinary Drink,Alcoholic,Old-fashioned glass,"Shake with ice. Strain into chilled glass, garnish and serve. If served 'On the rocks', strain ingredients into old-fashioned glass filled with ice.",Blended whiskey,Lemon,Powdered sugar,Cherry,Lemon,,,,,,,,,,,2 oz ,Juice of 1/2 ,1/2 tsp ,1 ,1/2 slice ,,,,,,,,,,,5,23,5,2,3,3,2,2
12528,White Russian,Ordinary Drink,Alcoholic,Old-fashioned glass,Pour vodka and coffee liqueur over ice cubes in an old-fashioned glass. Fill with light cream and serve.,Vodka,Coffee liqueur,Light cream,,,,,,,,,,,,,2 oz ,1 oz ,,,,,,,,,,,,,,3,18,2,0,1,1,1,1
178348,Winter Paloma,Cocktail,Alcoholic,Highball glass,Everyone’s favourite Paloma gets a delicious Indian makeover. Tequila reposado infused with “Timur Pepper” which has citrusy & grapefruit notes and is grown at the foothills of Himalaya. It also produces a slightly numbing and tingling sensation on your lip when consumed. We have also spiced up the fresh grapefruit juice with the warming spice blend from Himalaya. The combination of all these interesting elements has allowed us to elevate your Paloma sipping experience.,Tequila,Grapefruit Juice,Lime Juice,Agave Syrup,Pepper,,,,,,,,,,,2 shots,Top,Juice of 1,1 tsp,Dash,,,,,,,,,,,5,74,5,1,2,2,2,1
178326,White Wine Sangria,Punch / Party Drink,Alcoholic,Pitcher,"Chop the Lemon, Lime and other fruits into large chunks. Fill the Pitcher with the white wine and mix in the Apple Brandy. Top to taste with soda water.",Lime,lemon,White Wine,Strawberries,Apple,Apple Brandy,Soda Water,,,,,,,,,1,1,750 ml,1 cup,1 cup,3 shots,Top,,,,,,,,,7,29,7,0,3,1,2,1
16158,Whitecap Margarita,Other / Unknown,Alcoholic,Margarita/Coupette glass,Place all ingredients in a blender and blend until smooth. This makes one drink.,Ice,Tequila,Cream of coconut,Lime juice,,,,,,,,,,,,1 cup ,2 oz ,1/4 cup ,3 tblsp fresh ,,,,,,,,,,,,4,14,4,1,2,2,1,1
12474,Waikiki Beachcomber,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Triple sec,Gin,Pineapple juice,,,,,,,,,,,,,3/4 oz ,3/4 oz ,1 tblsp ,,,,,,,,,,,,,3,12,3,2,2,2,1,1
17219,Yellow Bird,Cocktail,Alcoholic,Cocktail glass,Shake and strain into a chilled cocktail glass,White Rum,Galliano,Triple Sec,Lime Juice,,,,,,,,,,,,3 cl,1.5 cl,1.5 cl,1.5 cl,,,,,,,,,,,,4,8,4,2,3,2,2,1
12728,Yoghurt Cooler,Other / Unknown,Non alcoholic,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up. Note: Use lots of ice in this one - great on hot days! To add ice: Remove the center of the cover while the blender is on - drop 3 or 4 ice cubs and blend until they're completely crushed.",Yoghurt,Fruit,Ice,,,,,,,,,,,,,1 cup ,1 cup ,,,,,,,,,,,,,,3,70,2,1,1,2,1,1
15328,Zorro,Coffee / Tea,Alcoholic,Coffee Mug,add all and pour black coffee and add whipped cream on top.,Sambuca,Baileys irish cream,White Creme de Menthe,,,,,,,,,,,,,2 cl ,2 cl ,2 cl ,,,,,,,,,,,,,3,12,3,0,3,1,1,1
14888,Zinger,Soft Drink,Alcoholic,Highball glass,Get a shot glass and pour in three shots of the schnapps. Do the same with the Surge Cola. Then down it like Scheetz would.,Peachtree schnapps,Surge,,,,,,,,,,,,,,4 shots ,4 shots ,,,,,,,,,,,,,,2,25,2,0,1,1,1,1
15691,Zoksel,Soft Drink,Alcoholic,Beer pilsner,"No specific mixing instructions, just poor every ingredient in one glass. The lemon goes with it.",Beer,Root beer,Lemonade,Coca-Cola,7-Up,Creme de Cassis,Lemon,,,,,,,,,,,," slice
",,,,,,,,,,,,7,16,1,0,2,1,1,1
17241,Zombie,Cocktail,Alcoholic,Hurricane glass,"Blend at high speed for no more than 5 seconds.

Pour into a glass, add ice cubes to fill, then add the garnish.

*Donn’s mix: Bring 3 crushed cinnamon sticks, 1 cup of sugar and 1 cup of water to a boil, stirring until the sugar is dissolved.

Simmer for 2 minutes, then remove from the heat and let sit for at least 2 hours before straining into a clean glass bottle.

Then add 1 part of the syrup and 2 parts of fresh grapefruit juice together.",Rum,Gold rum,151 proof rum,Pernod,Grenadine,Lime Juice,Angostura Bitters,,,,,,,,,1 1/2 oz,1 1/2 oz,1 oz,1 tsp,1 tsp,1 tsp,1 drop,,,,,,,,,7,87,7,3,7,5,4,3
15933,Zambeer,Soft Drink,Alcoholic,Collins Glass,Mix sambuca with rootbeer and stir. Add ice,Sambuca,Root beer,Ice,,,,,,,,,,,,,1 1/2 oz ,Add 10 oz ,cubes,,,,,,,,,,,,,3,8,3,1,2,1,1,2
16963,Zorbatini,Cocktail,Alcoholic,Cocktail glass,Prepare like a Martini. Garnish with a green olive.,Vodka,Ouzo,,,,,,,,,,,,,,1 1/4 oz Stoli ,1/4 oz ,,,,,,,,,,,,,,2,9,2,0,1,0,1,1
15254,Zenmeister,Ordinary Drink,Alcoholic,Collins Glass,Mix together and enjoy,Jägermeister,Root beer,,,,,,,,,,,,,,1/2 oz ,1/2 oz ,,,,,,,,,,,,,,2,4,2,0,1,1,0,1
16942,Zipperhead,Shot,Alcoholic,Whiskey sour glass,"Fill glass with rocks, add straw before putting in liquor. Then add the ingredients in order, trying to keep layered as much as possible (i.e. Chambord on bottom, then Vodka, Then soda on top).",Chambord raspberry liqueur,Vodka,Soda water,,,,,,,,,,,,,1 shot ,1 shot ,Fill with ,,,,,,,,,,,,,3,34,3,1,2,2,1,1
17027,Zima Blaster,Ordinary Drink,Alcoholic,Hurricane glass,"Fill glass with ice. Pour in Chambord, then fill with Zima. Mix and enjoy.",Zima,Chambord raspberry liqueur,,,,,,,,,,,,,,12 oz ,3 oz ,,,,,,,,,,,,,,2,14,2,0,1,1,1,2
14594,Zizi Coin-coin,Punch / Party Drink,Alcoholic,Margarita/Coupette glass,"Pour 5cl of Cointreau on ice, add 2cl of fresh lemon (or lime) juice, stir gently, and finally add slices of lemon/lime in glass.",Cointreau,Lemon juice,Ice,Lemon,,,,,,,,,,,,5 cl ,2 cl ,cubes," or lime
",,,,,,,,,,,,4,24,4,1,1,1,1,2
15801,Zimadori Zinger,Punch / Party Drink,Alcoholic,Collins glass,Pour Zima in a collins glass over ice and then pour the shot of Midori. Don't stir. Garnish with a cherry.,Midori melon liqueur,Zima,,,,,,,,,,,,,,1.5 oz ,12 oz ,,,,,,,,,,,,,,2,21,2,1,2,2,1,1
14065,Zippy's Revenge,Cocktail,Alcoholic,Old-fashioned glass,Mix Kool-Aid to taste then add Rum and ammaretto. shake well to disolve the sugar in the Kool-Aid... serve cold,Amaretto,Rum,Kool-Aid,,,,,,,,,,,,,2 oz ,2 oz ,4 oz Grape ,,,,,,,,,,,,,3,20,3,1,2,1,1,1
14157,Ziemes Martini Apfelsaft,Ordinary Drink,Alcoholic,Collins Glass,Serve without ice. At least the juice shold have room temperature.,Vermouth,Apple juice,,,,,,,,,,,,,,4 cl ,16 cl ,,,,,,,,,,,,,,2,11,2,0,1,1,1,1
